# Illarion Server
# 
# This program is free software: you can redistribute it and/or modify it under
# the terms of the GNU Affero General Public License as published by the Free
# Software Foundation, either version 3 of the License, or (at your option) any
# later version.
# 
# This program is distributed in the hope that it will be useful, but WITHOUT
# ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS
# FOR A PARTICULAR PURPOSE.  See the GNU Affero General Public License for more
# details.
# 
# You should have received a copy of the GNU Affero General Public License along
# with this program.  If not, see <http://www.gnu.org/licenses/>.
74;0;3622;333
75;0;3622;333
76;0;3622;333
77;0;3622;333
78;0;3622;333
79;0;3622;333
80;0;3622;333
81;0;3622;333
82;0;3622;333
83;0;3622;333
84;0;3622;333
85;0;3622;333
86;0;3622;333
87;0;3622;333
88;0;3622;333
89;0;3622;333
90;0;3622;333
91;0;3622;333
92;0;3622;333
93;0;3622;333
94;0;3622;333
95;0;3622;333
96;0;3622;333
97;0;3622;333
98;0;3622;333
99;0;3622;333
74;1;3622;333
75;1;701;333
75;1;702;333
76;1;701;333
77;1;701;333
78;1;701;333
79;1;701;333
80;1;701;333
81;1;701;333
82;1;701;333
83;1;701;333
84;1;701;333
85;1;701;333
86;1;701;333
87;1;701;333
88;1;701;333
89;1;701;333
90;1;701;333
91;1;701;333
92;1;701;333
93;1;701;333
94;1;701;333
95;1;701;333
96;1;701;333
97;1;701;333
98;1;719;333
98;1;404;333
99;1;3622;333
74;2;3622;333
75;2;702;333
76;2;3590;333
76;2;3592;333
77;2;3590;333
78;2;3590;333
79;2;3590;333
80;2;3590;333
81;2;3590;333
82;2;3590;333
83;2;3590;333
84;2;3590;333
85;2;3590;333
86;2;3590;333
87;2;3590;333
88;2;3590;333
89;2;3590;333
90;2;3590;333
91;2;3590;333
92;2;3590;333
93;2;3590;333
94;2;3597;333
96;2;441;333
98;2;703;333
99;2;3622;333
74;3;3622;333
75;3;702;333
76;3;3592;333
92;3;440;333
94;3;3593;333
97;3;440;333
98;3;703;333
99;3;3622;333
74;4;3622;333
75;4;702;333
76;4;3592;333
94;4;3593;333
96;4;442;333
98;4;703;333
99;4;3622;333
74;5;3622;333
75;5;702;333
76;5;3592;333
78;5;396;333
92;5;396;333
94;5;3593;333
98;5;703;333
99;5;3622;333
74;6;3622;333
75;6;702;333
76;6;3592;333
94;6;3593;333
96;6;694;333
98;6;703;333
98;6;404;333
99;6;3622;333
74;7;3622;333
75;7;702;333
76;7;3592;333
84;7;396;333
92;7;695;333
94;7;3593;333
97;7;692;333
98;7;703;333
99;7;3622;333
74;8;3622;333
75;8;702;333
76;8;3592;333
80;8;439;333
94;8;3593;333
96;8;695;333
98;8;703;333
99;8;3622;333
74;9;3622;333
75;9;702;333
76;9;3592;333
88;9;2801;333
88;9;3499;333
92;9;396;333
94;9;3593;333
98;9;703;333
99;9;3622;333
74;10;3622;333
75;10;702;333
76;10;3592;333
94;10;3593;333
96;10;692;333
98;10;703;333
99;10;3622;333
74;11;3622;333
75;11;702;333
76;11;3592;333
92;11;693;333
94;11;3593;333
97;11;693;333
98;11;703;333
99;11;3622;333
74;12;3622;333
75;12;702;333
76;12;3592;333
84;12;396;333
94;12;3593;333
96;12;693;333
98;12;703;333
98;12;404;333
99;12;3622;333
74;13;3622;333
75;13;702;333
76;13;3592;333
94;13;3593;333
98;13;703;333
99;13;3622;333
74;14;3622;333
75;14;702;333
76;14;3592;333
92;14;396;333
94;14;3593;333
98;14;703;333
99;14;3622;333
74;15;3622;333
75;15;702;333
76;15;3592;333
78;15;396;333
94;15;3593;333
96;15;694;333
98;15;703;333
99;15;3622;333
99;15;3622;333
74;16;3622;333
75;16;702;333
76;16;3592;333
92;16;442;333
94;16;3593;333
97;16;442;333
98;16;703;333
99;16;3622;333
74;17;3622;333
75;17;702;333
76;17;3592;333
94;17;3593;333
96;17;692;333
98;17;703;333
99;17;3622;333
74;18;3622;333
75;18;702;333
75;18;702;333
76;18;3592;333
76;18;3592;333
94;18;3593;333
98;18;703;333
99;18;3622;333
74;19;3622;333
75;19;702;333
76;19;3592;333
76;19;3591;333
77;19;3591;333
78;19;3591;333
79;19;3591;333
80;19;3591;333
81;19;3591;333
82;19;3591;333
83;19;3591;333
84;19;3591;333
85;19;3591;333
86;19;3591;333
87;19;3591;333
88;19;3591;333
89;19;3591;333
90;19;3591;333
91;19;3591;333
92;19;3591;333
93;19;3591;333
94;19;3593;333
94;19;3591;333
98;19;703;333
98;19;404;333
99;19;3622;333
74;20;3622;333
75;20;702;333
94;20;3593;333
98;20;703;333
99;20;3622;333
74;21;3622;333
75;21;702;333
75;21;700;333
76;21;700;333
77;21;700;333
78;21;700;333
79;21;700;333
80;21;700;333
81;21;700;333
82;21;700;333
83;21;700;333
84;21;700;333
85;21;700;333
86;21;700;333
87;21;700;333
88;21;700;333
89;21;700;333
90;21;700;333
91;21;700;333
92;21;700;333
93;21;700;333
94;21;3593;333
94;21;700;333
95;21;700;333
96;21;700;333
97;21;700;333
98;21;703;333
98;21;700;333
99;21;3622;333
74;22;3622;333
75;22;3622;333
76;22;3622;333
77;22;3622;333
78;22;3622;333
79;22;3622;333
80;22;3622;333
81;22;3622;333
82;22;3622;333
83;22;3622;333
84;22;3622;333
85;22;3622;333
86;22;3622;333
87;22;3622;333
88;22;3622;333
89;22;3622;333
90;22;3622;333
91;22;3622;333
92;22;3622;333
93;22;3622;333
94;22;3622;333
95;22;3622;333
96;22;3622;333
97;22;3622;333
98;22;3622;333
99;22;3622;333
