L: 2
X: 88
Y: 597
W: 9
H: 7
0;0;43;3;0
1;0;43;3;0
2;0;43;3;0
3;0;43;3;0
4;0;43;3;0
5;0;43;3;0
6;0;43;3;0
7;0;43;3;0
8;0;43;3;0
0;1;43;3;0
1;1;43;3;0
2;1;43;3;0
3;1;43;3;0
4;1;43;3;0
5;1;43;3;0
6;1;43;3;0
7;1;43;3;0
8;1;43;3;0
0;2;43;3;0
1;2;43;3;0
2;2;43;3;0
3;2;43;3;0
4;2;43;3;0
5;2;43;3;0
6;2;43;3;0
7;2;43;3;0
8;2;43;3;0
0;3;43;3;0
1;3;43;3;0
2;3;43;3;0
3;3;43;3;0
4;3;43;3;0
5;3;43;3;0
6;3;43;3;0
7;3;43;3;0
8;3;43;3;0
0;4;43;3;0
1;4;43;3;0
2;4;43;3;0
3;4;43;3;0
4;4;43;3;0
5;4;43;3;0
6;4;43;3;0
7;4;43;3;0
8;4;43;3;0
0;5;43;3;0
1;5;43;3;0
2;5;43;3;0
3;5;43;3;0
4;5;43;3;0
5;5;43;3;0
6;5;43;3;0
7;5;43;3;0
8;5;43;3;0
0;6;43;3;0
1;6;43;3;0
2;6;43;3;0
3;6;43;3;0
4;6;43;3;0
5;6;43;3;0
6;6;43;3;0
7;6;43;3;0
8;6;43;3;0
