L: 1
X: 471
Y: 790
W: 6
H: 12
0;0;43;0;0
1;0;43;0;0
2;0;43;0;0
3;0;43;0;0
4;0;43;0;0
5;0;43;0;0
0;1;43;0;0
1;1;43;0;0
2;1;43;0;0
3;1;43;0;0
4;1;43;0;0
5;1;43;0;0
0;2;43;0;0
1;2;43;0;0
2;2;43;0;0
3;2;43;0;0
4;2;43;0;0
5;2;43;0;0
0;3;43;0;0
1;3;43;0;0
2;3;43;0;0
3;3;43;0;0
4;3;43;0;0
5;3;43;0;0
0;4;43;0;0
1;4;43;0;0
2;4;43;0;0
3;4;43;0;0
4;4;43;0;0
5;4;43;0;0
0;5;43;0;0
1;5;43;0;0
2;5;43;0;0
3;5;43;0;0
4;5;43;0;0
5;5;43;0;0
0;6;43;0;0
1;6;43;0;0
2;6;43;0;0
3;6;43;0;0
4;6;43;0;0
5;6;43;0;0
0;7;43;0;0
1;7;43;0;0
2;7;43;0;0
3;7;43;0;0
4;7;43;0;0
5;7;43;0;0
0;8;43;0;0
1;8;43;0;0
2;8;43;0;0
3;8;43;0;0
4;8;43;0;0
5;8;43;0;0
0;9;43;0;0
1;9;43;0;0
2;9;43;0;0
3;9;43;0;0
4;9;43;0;0
5;9;43;0;0
0;10;43;0;0
1;10;43;0;0
2;10;43;0;0
3;10;43;0;0
4;10;43;0;0
5;10;43;0;0
0;11;43;0;0
1;11;43;0;0
2;11;43;0;0
3;11;43;0;0
4;11;43;0;0
5;11;43;0;0
