0;6;629;333
0;7;1245;333
0;8;1246;333
0;9;914;333
0;10;629;333
2;2;629;333
2;9;911;333
2;10;273;333
3;3;911;333
3;4;273;333
3;6;1782;333
4;5;1783;333
4;10;914;333
5;0;623;333
5;1;629;333
5;3;387;333
5;5;911;333
5;7;2170;333
5;9;274;333
6;1;622;333
6;4;274;333
6;5;2169;333
7;1;628;333
7;2;1783;333
7;2;1783;333
7;2;1783;333
7;2;1783;333
7;2;1783;333
7;3;1783;333
7;8;1245;333
7;10;629;333
8;1;629;333
8;2;1245;333
8;3;1783;333
8;7;2170;333
9;1;622;333
9;2;1783;333
9;2;1783;333
9;2;1783;333
9;3;2832;333
9;6;911;333
10;1;630;333
10;2;629;333
10;3;1783;333
10;4;273;333
10;6;1783;333
10;8;308;333
10;9;273;333
11;2;630;333
11;3;629;333
11;6;386;333
11;9;1246;333
12;3;630;333
12;4;623;333
12;5;629;333
12;7;627;0
12;9;274;333
13;5;630;333
13;6;623;333
13;7;623;333
13;8;623;333
13;9;629;333
14;9;622;333
