L: 1
X: 77
Y: 713
W: 24
H: 9
0;0;55;2;0
1;0;55;2;0
2;0;55;2;0
3;0;55;2;0
4;0;55;2;0
5;0;55;2;0
6;0;55;2;0
7;0;55;2;0
8;0;55;2;0
9;0;55;2;0
10;0;55;2;0
11;0;55;2;0
12;0;55;2;0
13;0;55;2;0
14;0;55;2;0
15;0;55;2;0
16;0;55;2;0
17;0;55;2;0
18;0;55;2;0
19;0;55;2;0
20;0;55;2;0
21;0;55;2;0
22;0;55;2;0
23;0;55;2;0
0;1;55;2;0
1;1;0;2;0
2;1;0;2;0
3;1;0;2;0
4;1;0;2;0
5;1;0;2;0
6;1;0;2;0
7;1;0;2;0
8;1;55;2;0
9;1;0;2;0
10;1;0;2;0
11;1;0;2;0
12;1;0;2;0
13;1;0;2;0
14;1;0;2;0
15;1;55;2;0
16;1;55;2;0
17;1;55;2;0
18;1;55;2;0
19;1;55;2;0
20;1;55;2;0
21;1;55;2;0
22;1;55;2;0
23;1;55;2;0
0;2;55;2;0
1;2;0;2;0
2;2;0;2;0
3;2;0;2;0
4;2;0;2;0
5;2;0;2;0
6;2;0;2;0
7;2;0;2;0
8;2;55;2;0
9;2;0;2;0
10;2;0;2;0
11;2;0;2;0
12;2;0;2;0
13;2;0;2;0
14;2;0;2;0
15;2;55;2;0
16;2;55;2;0
17;2;55;2;0
18;2;55;2;0
19;2;55;2;0
20;2;55;2;0
21;2;55;2;0
22;2;55;2;0
23;2;55;2;0
0;3;55;2;0
1;3;0;2;0
2;3;0;2;0
3;3;0;2;0
4;3;0;2;0
5;3;0;2;0
6;3;0;2;0
7;3;0;2;0
8;3;55;2;0
9;3;0;2;0
10;3;0;2;0
11;3;0;2;0
12;3;0;2;0
13;3;0;2;0
14;3;0;2;0
15;3;55;2;0
16;3;55;2;0
17;3;55;2;0
18;3;55;2;0
19;3;55;2;0
20;3;55;2;0
21;3;55;2;0
22;3;55;2;0
23;3;55;2;0
0;4;0;2;0
1;4;0;2;0
2;4;0;2;0
3;4;0;2;0
4;4;0;2;0
5;4;0;2;0
6;4;0;2;0
7;4;0;2;0
8;4;55;2;0
9;4;0;2;0
10;4;0;2;0
11;4;0;2;0
12;4;0;2;0
13;4;0;2;0
14;4;0;2;0
15;4;0;2;0
16;4;55;2;0
17;4;55;2;0
18;4;55;2;0
19;4;55;2;0
20;4;55;2;0
21;4;55;2;0
22;4;55;2;0
23;4;55;2;0
0;5;0;2;0
1;5;0;2;0
2;5;0;2;0
3;5;0;2;0
4;5;0;2;0
5;5;0;2;0
6;5;0;2;0
7;5;0;2;0
8;5;55;2;0
9;5;0;2;0
10;5;0;2;0
11;5;0;2;0
12;5;0;2;0
13;5;0;2;0
14;5;0;2;0
15;5;0;2;0
16;5;55;2;0
17;5;55;2;0
18;5;55;2;0
19;5;55;2;0
20;5;55;2;0
21;5;55;2;0
22;5;55;2;0
23;5;55;2;0
0;6;0;2;0
1;6;0;2;0
2;6;0;2;0
3;6;0;2;0
4;6;0;2;0
5;6;0;2;0
6;6;0;2;0
7;6;0;2;0
8;6;0;2;0
9;6;0;2;0
10;6;0;2;0
11;6;0;2;0
12;6;0;2;0
13;6;0;2;0
14;6;0;2;0
15;6;0;2;0
16;6;55;2;0
17;6;55;2;0
18;6;55;2;0
19;6;55;2;0
20;6;55;2;0
21;6;55;2;0
22;6;55;2;0
23;6;55;2;0
0;7;55;2;0
1;7;0;2;0
2;7;0;2;0
3;7;0;2;0
4;7;0;2;0
5;7;0;2;0
6;7;0;2;0
7;7;0;2;0
8;7;0;2;0
9;7;0;2;0
10;7;0;2;0
11;7;0;2;0
12;7;0;2;0
13;7;0;2;0
14;7;0;2;0
15;7;0;2;0
16;7;55;2;0
17;7;55;2;0
18;7;55;2;0
19;7;55;2;0
20;7;55;2;0
21;7;55;2;0
22;7;55;2;0
23;7;55;2;0
0;8;55;2;0
1;8;0;2;0
2;8;0;2;0
3;8;0;2;0
4;8;0;2;0
5;8;0;2;0
6;8;0;2;0
7;8;0;2;0
8;8;0;2;0
9;8;0;2;0
10;8;0;2;0
11;8;0;2;0
12;8;0;2;0
13;8;0;2;0
14;8;0;2;0
15;8;0;2;0
16;8;0;2;0
17;8;0;2;0
18;8;0;2;0
19;8;55;2;0
20;8;55;2;0
21;8;55;2;0
22;8;55;2;0
23;8;55;2;0
