0;0;0;287;0;333
1;0;0;287;0;333
2;0;0;287;0;333
3;0;0;287;0;333
4;0;0;287;0;333
5;0;0;287;0;333
6;0;0;287;0;333
7;0;0;287;0;333
8;0;0;287;0;333
9;0;0;287;0;333
9;0;0;629;0;333
10;0;0;287;0;333
10;0;0;629;0;333
10;0;0;629;0;333
11;0;0;287;0;333
11;0;0;629;0;333
11;0;0;629;0;333
12;0;0;287;0;333
13;0;0;287;0;333
14;0;0;287;0;333
15;0;0;287;0;333
16;0;0;287;0;333
17;0;0;287;0;333
17;0;0;287;0;333
18;0;0;287;0;333
19;0;0;287;0;333
20;0;0;287;0;333
21;0;0;287;0;333
22;0;0;287;0;333
23;0;0;287;0;333
24;0;0;287;0;333
9;1;0;599;0;333
10;1;0;596;0;333
10;1;0;233;0;333
22;1;0;287;0;333
23;1;0;287;0;333
24;1;0;287;0;333
7;2;0;629;0;333
11;2;0;626;0;333
12;2;0;622;0;333
13;2;0;628;0;333
22;2;0;287;0;333
23;2;0;287;0;333
24;2;0;287;0;333
6;3;0;433;0;333
7;3;0;1247;0;333
11;3;0;1266;0;333
13;3;0;1266;0;333
13;3;0;433;0;333
22;3;0;287;0;333
23;3;0;287;0;333
24;3;0;287;0;333
6;4;0;433;0;333
9;4;0;433;0;333
10;4;0;432;0;333
11;4;0;432;0;333
12;4;0;432;0;333
13;4;0;432;0;333
22;4;0;287;0;333
23;4;0;287;0;333
24;4;0;287;0;333
7;5;0;432;0;333
8;5;0;432;0;333
9;5;0;432;0;333
22;5;0;287;0;333
23;5;0;287;0;333
24;5;0;287;0;333
22;6;0;287;0;333
23;6;0;287;0;333
24;6;0;287;0;333
22;7;0;287;0;333
23;7;0;287;0;333
24;7;0;287;0;333
22;8;0;287;0;333
23;8;0;287;0;333
24;8;0;287;0;333
22;9;0;287;0;333
23;9;0;287;0;333
24;9;0;287;0;333
19;10;0;623;0;333
20;10;0;287;0;333
21;10;0;287;0;333
22;10;0;287;0;333
22;10;0;287;0;333
23;10;0;287;0;333
24;10;0;287;0;333
19;11;0;629;0;333
20;11;0;680;0;333
22;11;0;287;0;333
23;11;0;287;0;333
24;11;0;287;0;333
18;12;0;1245;0;333
20;12;0;638;0;333
22;12;0;287;0;333
