19;0;0;623;0;333
20;0;0;287;0;333
21;0;0;287;0;333
22;0;0;287;0;333
23;0;0;287;0;333
24;0;0;287;0;333
25;0;0;287;0;333
26;0;0;287;0;333
27;0;0;287;0;333
19;1;0;623;0;333
20;1;0;287;0;333
21;1;0;287;0;333
22;1;0;287;0;333
23;1;0;287;0;333
24;1;0;287;0;333
25;1;0;287;0;333
26;1;0;287;0;333
27;1;0;287;0;333
28;1;0;287;0;333
15;2;0;629;0;333
16;2;0;629;0;333
17;2;0;629;0;333
18;2;0;629;0;333
19;2;0;629;0;333
20;2;0;622;0;333
21;2;0;630;0;333
22;2;0;287;0;333
23;2;0;287;0;333
24;2;0;287;0;333
25;2;0;287;0;333
25;2;0;287;0;333
26;2;0;287;0;333
26;2;0;287;0;333
27;2;0;287;0;333
28;2;0;287;0;333
15;3;0;629;0;333
18;3;0;2832;0;333
20;3;0;3100;0;333
21;3;0;623;0;333
22;3;0;287;0;333
23;3;0;287;0;333
24;3;0;287;0;333
25;3;0;287;0;333
25;3;0;287;0;333
26;3;0;287;0;333
26;3;0;287;0;333
27;3;0;287;0;333
27;3;0;287;0;333
28;3;0;287;0;333
28;3;0;287;0;333
29;3;0;287;0;333
15;4;0;629;0;333
19;4;0;3101;0;333
21;4;0;623;0;333
22;4;0;287;0;333
22;4;0;630;0;333
23;4;0;287;0;333
24;4;0;287;0;333
25;4;0;287;0;333
25;4;0;287;0;333
26;4;0;287;0;333
26;4;0;287;0;333
27;4;0;287;0;333
27;4;0;287;0;333
28;4;0;287;0;333
29;4;0;287;0;333
15;5;0;629;0;333
20;5;0;3093;0;333
21;5;0;629;0;333
22;5;0;623;0;333
23;5;0;287;0;333
24;5;0;287;0;333
25;5;0;287;0;333
26;5;0;287;0;333
27;5;0;287;0;333
27;5;0;287;0;333
28;5;0;287;0;333
29;5;0;287;0;333
29;5;0;287;0;333
30;5;0;287;0;333
31;5;0;287;0;333
32;5;0;287;0;333
15;6;0;629;0;333
19;6;0;2937;0;333
21;6;0;3100;0;333
22;6;0;623;0;333
23;6;0;287;0;333
24;6;0;287;0;333
25;6;0;287;0;333
26;6;0;287;0;333
26;6;0;287;0;333
27;6;0;287;0;333
27;6;0;287;0;333
28;6;0;287;0;333
29;6;0;287;0;333
30;6;0;287;0;333
31;6;0;287;0;333
32;6;0;287;0;333
15;7;0;629;0;333
20;7;0;3102;0;333
22;7;0;623;0;333
23;7;0;287;0;333
24;7;0;287;0;333
25;7;0;287;0;333
25;7;0;287;0;333
26;7;0;287;0;333
26;7;0;287;0;333
27;7;0;287;0;333
27;7;0;287;0;333
28;7;0;287;0;333
28;7;0;287;0;333
29;7;0;287;0;333
30;7;0;287;0;333
31;7;0;287;0;333
32;7;0;287;0;333
6;8;0;623;0;333
7;8;0;287;0;333
8;8;0;287;0;333
8;8;0;287;0;333
9;8;0;287;0;333
9;8;0;287;0;333
10;8;0;287;0;333
10;8;0;287;0;333
11;8;0;287;0;333
11;8;0;287;0;333
12;8;0;287;0;333
13;8;0;287;0;333
14;8;0;287;0;333
15;8;0;629;0;333
17;8;0;3100;0;333
20;8;0;913;0;333
21;8;0;3093;0;333
22;8;0;629;0;333
23;8;0;630;0;333
24;8;0;287;0;333
25;8;0;287;0;333
25;8;0;287;0;333
26;8;0;287;0;333
27;8;0;287;0;333
28;8;0;287;0;333
29;8;0;287;0;333
30;8;0;287;0;333
31;8;0;287;0;333
32;8;0;287;0;333
6;9;0;623;0;333
7;9;0;287;0;333
8;9;0;287;0;333
8;9;0;287;0;333
9;9;0;287;0;333
9;9;0;287;0;333
10;9;0;287;0;333
10;9;0;287;0;333
11;9;0;287;0;333
11;9;0;287;0;333
12;9;0;287;0;333
13;9;0;287;0;333
14;9;0;287;0;333
18;9;0;3101;0;333
20;9;0;2937;0;333
22;9;0;3100;0;333
23;9;0;623;0;333
24;9;0;287;0;333
25;9;0;287;0;333
25;9;0;287;0;333
26;9;0;287;0;333
27;9;0;287;0;333
27;9;0;287;0;333
28;9;0;287;0;333
29;9;0;287;0;333
30;9;0;287;0;333
31;9;0;287;0;333
32;9;0;287;0;333
6;10;0;623;0;333
7;10;0;287;0;333
8;10;0;287;0;333
8;10;0;287;0;333
9;10;0;287;0;333
9;10;0;287;0;333
10;10;0;287;0;333
10;10;0;287;0;333
11;10;0;287;0;333
11;10;0;287;0;333
12;10;0;287;0;333
13;10;0;287;0;333
14;10;0;287;0;333
23;10;0;629;0;333
24;10;0;623;0;333
24;10;0;630;0;333
25;10;0;287;0;333
26;10;0;287;0;333
26;10;0;287;0;333
27;10;0;287;0;333
28;10;0;287;0;333
29;10;0;287;0;333
30;10;0;287;0;333
31;10;0;287;0;333
32;10;0;287;0;333
1;11;0;623;0;333
2;11;0;287;0;333
3;11;0;287;0;333
4;11;0;287;0;333
5;11;0;287;0;333
6;11;0;287;0;333
7;11;0;287;0;333
7;11;0;287;0;333
8;11;0;287;0;333
8;11;0;287;0;333
9;11;0;287;0;333
9;11;0;287;0;333
10;11;0;287;0;333
10;11;0;287;0;333
11;11;0;287;0;333
11;11;0;287;0;333
12;11;0;287;0;333
13;11;0;287;0;333
14;11;0;287;0;333
17;11;0;3100;0;333
19;11;0;3102;0;333
24;11;0;629;0;333
25;11;0;622;0;333
26;11;0;622;0;333
27;11;0;622;0;333
28;11;0;622;0;333
29;11;0;622;0;333
30;11;0;622;0;333
31;11;0;622;0;333
32;11;0;622;0;333
0;12;0;3100;0;333
1;12;0;623;0;333
2;12;0;287;0;333
3;12;0;287;0;333
4;12;0;287;0;333
5;12;0;287;0;333
6;12;0;287;0;333
7;12;0;287;0;333
7;12;0;287;0;333
8;12;0;287;0;333
8;12;0;287;0;333
9;12;0;287;0;333
9;12;0;287;0;333
10;12;0;287;0;333
10;12;0;287;0;333
11;12;0;287;0;333
11;12;0;287;0;333
12;12;0;287;0;333
13;12;0;287;0;333
14;12;0;287;0;333
22;12;0;3101;0;333
24;12;0;3095;0;333
25;12;0;629;0;333
0;13;0;623;0;333
1;13;0;287;0;333
2;13;0;287;0;333
3;13;0;287;0;333
4;13;0;287;0;333
5;13;0;287;0;333
6;13;0;287;0;333
7;13;0;287;0;333
7;13;0;287;0;333
8;13;0;287;0;333
8;13;0;287;0;333
8;13;0;287;0;333
9;13;0;287;0;333
9;13;0;287;0;333
9;13;0;287;0;333
10;13;0;287;0;333
10;13;0;287;0;333
10;13;0;287;0;333
11;13;0;287;0;333
11;13;0;287;0;333
11;13;0;287;0;333
12;13;0;287;0;333
12;13;0;287;0;333
13;13;0;287;0;333
13;13;0;287;0;333
14;13;0;287;0;333
14;13;0;287;0;333
19;13;0;911;0;333
20;13;0;2937;0;333
24;13;0;3100;0;333
25;13;0;629;0;333
0;14;0;623;0;333
1;14;0;287;0;333
2;14;0;287;0;333
3;14;0;287;0;333
4;14;0;287;0;333
5;14;0;287;0;333
6;14;0;287;0;333
7;14;0;287;0;333
7;14;0;287;0;333
8;14;0;287;0;333
8;14;0;287;0;333
8;14;0;287;0;333
9;14;0;287;0;333
9;14;0;287;0;333
9;14;0;287;0;333
10;14;0;287;0;333
10;14;0;287;0;333
10;14;0;287;0;333
11;14;0;287;0;333
11;14;0;287;0;333
11;14;0;287;0;333
12;14;0;287;0;333
12;14;0;287;0;333
13;14;0;287;0;333
13;14;0;287;0;333
14;14;0;287;0;333
14;14;0;287;0;333
17;14;0;3100;0;333
19;14;0;3101;0;333
22;14;0;3102;0;333
25;14;0;629;0;333
0;15;0;623;0;333
1;15;0;287;0;333
2;15;0;287;0;333
3;15;0;287;0;333
4;15;0;287;0;333
5;15;0;287;0;333
6;15;0;287;0;333
7;15;0;287;0;333
7;15;0;287;0;333
8;15;0;287;0;333
8;15;0;287;0;333
8;15;0;287;0;333
9;15;0;287;0;333
9;15;0;287;0;333
9;15;0;287;0;333
10;15;0;287;0;333
10;15;0;287;0;333
10;15;0;287;0;333
11;15;0;287;0;333
11;15;0;287;0;333
11;15;0;287;0;333
12;15;0;287;0;333
12;15;0;287;0;333
13;15;0;287;0;333
13;15;0;287;0;333
14;15;0;287;0;333
14;15;0;287;0;333
23;15;0;911;0;333
25;15;0;629;0;333
0;16;0;623;0;333
1;16;0;287;0;333
2;16;0;287;0;333
3;16;0;287;0;333
4;16;0;287;0;333
5;16;0;287;0;333
6;16;0;287;0;333
7;16;0;287;0;333
7;16;0;287;0;333
8;16;0;287;0;333
8;16;0;287;0;333
8;16;0;287;0;333
9;16;0;287;0;333
9;16;0;287;0;333
9;16;0;287;0;333
10;16;0;287;0;333
10;16;0;287;0;333
10;16;0;287;0;333
11;16;0;287;0;333
11;16;0;287;0;333
11;16;0;287;0;333
12;16;0;287;0;333
12;16;0;287;0;333
13;16;0;287;0;333
13;16;0;287;0;333
14;16;0;287;0;333
14;16;0;287;0;333
15;16;0;629;0;333
25;16;0;629;0;333
0;17;0;623;0;333
1;17;0;287;0;333
2;17;0;287;0;333
3;17;0;287;0;333
4;17;0;287;0;333
5;17;0;287;0;333
6;17;0;287;0;333
7;17;0;287;0;333
7;17;0;287;0;333
8;17;0;287;0;333
8;17;0;287;0;333
9;17;0;287;0;333
9;17;0;287;0;333
10;17;0;287;0;333
10;17;0;287;0;333
11;17;0;287;0;333
11;17;0;287;0;333
12;17;0;287;0;333
13;17;0;287;0;333
14;17;0;287;0;333
15;17;0;629;0;333
15;17;0;629;0;333
16;17;0;629;0;333
17;17;0;629;0;333
18;17;0;629;0;333
19;17;0;629;0;333
20;17;0;629;0;333
21;17;0;629;0;333
22;17;0;629;0;333
23;17;0;629;0;333
24;17;0;629;0;333
25;17;0;629;0;333
0;18;0;623;0;333
1;18;0;287;0;333
2;18;0;287;0;333
3;18;0;287;0;333
4;18;0;287;0;333
5;18;0;287;0;333
6;18;0;287;0;333
7;18;0;287;0;333
8;18;0;287;0;333
9;18;0;287;0;333
10;18;0;287;0;333
11;18;0;287;0;333
12;18;0;287;0;333
13;18;0;287;0;333
14;18;0;287;0;333
15;18;0;629;0;333
0;19;0;623;0;333
1;19;0;287;0;333
2;19;0;287;0;333
3;19;0;287;0;333
4;19;0;287;0;333
5;19;0;287;0;333
6;19;0;287;0;333
7;19;0;287;0;333
8;19;0;287;0;333
9;19;0;287;0;333
10;19;0;287;0;333
11;19;0;287;0;333
12;19;0;287;0;333
13;19;0;287;0;333
14;19;0;287;0;333
15;19;0;629;0;333
0;20;0;623;0;333
1;20;0;287;0;333
2;20;0;287;0;333
3;20;0;287;0;333
4;20;0;287;0;333
5;20;0;287;0;333
6;20;0;622;0;333
7;20;0;622;0;333
8;20;0;622;0;333
9;20;0;622;0;333
10;20;0;622;0;333
11;20;0;622;0;333
12;20;0;622;0;333
13;20;0;622;0;333
14;20;0;622;0;333
15;20;0;628;0;333
0;21;0;623;0;333
0;21;0;625;0;333
1;21;0;287;0;333
2;21;0;287;0;333
3;21;0;287;0;333
4;21;0;287;0;333
5;21;0;287;0;333
6;21;0;629;0;333
0;22;0;623;0;333
1;22;0;287;0;333
2;22;0;287;0;333
3;22;0;287;0;333
4;22;0;287;0;333
5;22;0;287;0;333
6;22;0;629;0;333
0;23;0;629;0;333
1;23;0;622;0;333
2;23;0;622;0;333
3;23;0;622;0;333
4;23;0;622;0;333
5;23;0;622;0;333
6;23;0;629;0;333
