9;0;0;627;0;333
8;1;0;3097;0;333
9;1;0;623;0;333
10;1;0;630;0;333
8;2;0;627;0;333
9;2;0;623;0;333
10;2;0;630;0;333
7;3;0;3098;0;333
8;3;0;629;0;333
9;3;0;622;0;333
10;3;0;628;0;333
9;4;0;3097;0;333
2;6;0;627;0;333
2;7;0;623;0;333
3;7;0;630;0;333
4;7;0;630;0;333
1;8;0;627;0;333
2;8;0;623;0;333
3;8;0;630;0;333
4;8;0;630;0;333
5;8;0;630;0;333
0;9;0;3097;0;333
1;9;0;623;0;333
2;9;0;630;0;333
3;9;0;630;0;333
4;9;0;630;0;333
5;9;0;630;0;333
0;10;0;3098;0;333
1;10;0;623;0;333
2;10;0;630;0;333
4;10;0;622;0;333
1;11;0;629;0;333
2;11;0;622;0;333
3;11;0;628;0;333
3;12;0;3097;0;333
