3;0;0;914;0;333
2;1;0;915;0;333
3;1;0;627;0;333
4;1;0;626;0;333
3;2;0;629;0;333
4;2;0;628;0;333
6;2;0;627;0;333
7;2;0;626;0;333
5;3;0;233;0;333
6;3;0;629;0;333
7;3;0;628;0;333
1;4;0;1254;0;333
2;4;0;627;0;333
3;4;0;626;0;333
4;4;0;1246;0;333
5;4;0;232;0;333
6;4;0;627;0;333
7;4;0;626;0;333
1;5;0;1276;0;333
2;5;0;629;0;333
3;5;0;628;0;333
5;5;0;627;0;333
6;5;0;629;0;333
7;5;0;628;0;333
0;6;0;1276;0;333
1;6;0;232;0;333
1;6;0;233;0;333
4;6;0;1245;0;333
5;6;0;1246;0;333
6;6;0;1246;0;333
7;6;0;1245;0;333
0;7;0;233;0;333
1;7;0;627;0;333
2;7;0;626;0;333
4;7;0;627;0;333
5;7;0;626;0;333
6;7;0;1245;0;333
7;7;0;1246;0;333
0;8;0;233;0;333
1;8;0;629;0;333
2;8;0;628;0;333
3;8;0;1254;0;333
4;8;0;629;0;333
5;8;0;628;0;333
6;8;0;1245;0;333
0;9;0;627;0;333
1;9;0;626;0;333
5;9;0;1254;0;333
6;9;0;1246;0;333
0;10;0;629;0;333
1;10;0;628;0;333
2;10;0;627;0;333
3;10;0;626;0;333
4;10;0;1273;0;333
5;10;0;1254;0;333
1;11;0;1254;0;333
2;11;0;629;0;333
3;11;0;628;0;333
4;11;0;1273;0;333
