V: 2
L: 1
X: 745
Y: 826
W: 5
H: 10
0;0;18;0
0;1;2627;0
0;2;3;0
0;3;2149;0
0;4;6245;0
0;5;3;0
0;6;6723;0
0;7;18;0
0;8;18;0
0;9;18;0
1;0;18;0
1;1;9795;0
1;2;3;0
1;3;26725;0
1;4;28773;0
1;5;3;0
1;6;5699;0
1;7;18;0
1;8;18;0
1;9;18;0
2;0;18;0
2;1;9795;0
2;2;3;0
2;3;3;0
2;4;3;0
2;5;3;0
2;6;13414;0
2;7;23110;0
2;8;18;0
2;9;0;0
3;0;18;0
3;1;27203;0
3;2;12867;0
3;3;12867;0
3;4;12870;0
3;5;12870;0
3;6;12870;0
3;7;29254;0
3;8;18;0
3;9;18;0
4;0;18;0
4;1;18;0
4;2;18;0
4;3;18;0
4;4;18;0
4;5;18;0
4;6;18;0
4;7;18;0
4;8;18;0
4;9;18;0
