0;0;0;348;0;333
1;0;0;474;0;333
1;0;0;395;0;333
2;0;0;494;0;333
3;0;0;474;0;333
4;0;0;474;0;333
5;0;0;345;0;333
5;0;0;395;0;333
7;0;0;504;0;333
7;0;0;500;0;333
8;0;0;504;0;333
8;0;0;500;0;333
9;0;0;504;0;333
9;0;0;500;0;333
10;0;0;504;0;333
10;0;0;500;0;333
11;0;0;504;0;333
11;0;0;500;0;333
12;0;0;504;0;333
12;0;0;500;0;333
13;0;0;504;0;333
13;0;0;500;0;333
14;0;0;504;0;333
14;0;0;500;0;333
15;0;0;502;0;333
15;0;0;504;0;333
15;0;0;500;0;333
0;1;0;342;0;333
3;1;0;2832;0;333
4;1;0;28;0;333
5;1;0;921;0;333
7;1;0;500;0;333
8;1;0;500;0;333
8;1;0;500;0;333
9;1;0;500;0;333
9;1;0;500;0;333
10;1;0;500;0;333
10;1;0;500;0;333
11;1;0;500;0;333
11;1;0;500;0;333
12;1;0;500;0;333
12;1;0;500;0;333
13;1;0;500;0;333
13;1;0;500;0;333
14;1;0;500;0;333
14;1;0;500;0;333
15;1;0;502;0;333
15;1;0;500;0;333
15;1;0;500;0;333
0;2;0;918;0;333
5;2;0;919;0;333
8;2;0;500;0;333
9;2;0;500;0;333
10;2;0;500;0;333
11;2;0;500;0;333
12;2;0;500;0;333
13;2;0;500;0;333
14;2;0;500;0;333
15;2;0;502;0;333
15;2;0;500;0;333
0;3;0;342;0;333
5;3;0;921;0;333
8;3;0;500;0;333
9;3;0;500;0;333
10;3;0;500;0;333
11;3;0;500;0;333
12;3;0;500;0;333
13;3;0;500;0;333
14;3;0;500;0;333
15;3;0;502;0;333
15;3;0;500;0;333
0;4;0;342;0;333
5;4;0;921;0;333
7;4;0;500;0;333
7;4;0;500;0;333
8;4;0;500;0;333
8;4;0;500;0;333
9;4;0;500;0;333
9;4;0;500;0;333
10;4;0;500;0;333
10;4;0;500;0;333
11;4;0;500;0;333
11;4;0;500;0;333
12;4;0;500;0;333
12;4;0;500;0;333
13;4;0;500;0;333
13;4;0;500;0;333
14;4;0;500;0;333
14;4;0;500;0;333
15;4;0;502;0;333
15;4;0;500;0;333
15;4;0;500;0;333
0;5;0;347;0;333
1;5;0;493;0;333
2;5;0;340;0;333
3;5;0;340;0;333
4;5;0;493;0;333
5;5;0;346;0;333
6;5;0;503;0;333
7;5;0;500;0;333
8;5;0;500;0;333
9;5;0;500;0;333
10;5;0;500;0;333
11;5;0;500;0;333
12;5;0;500;0;333
13;5;0;500;0;333
14;5;0;500;0;333
15;5;0;502;0;333
15;5;0;500;0;333
1;6;0;504;0;333
1;6;0;503;0;333
2;6;0;504;0;333
2;6;0;500;0;333
2;6;0;500;0;333
3;6;0;504;0;333
3;6;0;500;0;333
4;6;0;504;0;333
4;6;0;500;0;333
5;6;0;504;0;333
5;6;0;500;0;333
5;6;0;500;0;333
6;6;0;500;0;333
6;6;0;500;0;333
7;6;0;500;0;333
8;6;0;500;0;333
9;6;0;500;0;333
10;6;0;500;0;333
11;6;0;500;0;333
12;6;0;500;0;333
13;6;0;500;0;333
14;6;0;500;0;333
15;6;0;500;0;333
15;6;0;502;0;333
2;7;0;503;0;333
3;7;0;500;0;333
4;7;0;500;0;333
5;7;0;500;0;333
6;7;0;500;0;333
7;7;0;500;0;333
8;7;0;500;0;333
9;7;0;500;0;333
10;7;0;500;0;333
11;7;0;500;0;333
12;7;0;500;0;333
13;7;0;500;0;333
14;7;0;500;0;333
15;7;0;500;0;333
15;7;0;502;0;333
