0;0;0;627;0;333
1;0;0;629;0;333
2;0;0;629;0;333
3;0;0;629;0;333
3;0;0;627;0;333
0;1;0;629;0;333
1;1;0;629;0;333
2;1;0;629;0;333
3;1;0;629;0;333
4;1;0;629;0;333
4;1;0;628;0;333
5;1;0;629;0;333
6;1;0;629;0;333
7;1;0;629;0;333
0;2;0;629;0;333
1;2;0;629;0;333
5;2;0;629;0;333
6;2;0;1246;0;333
6;2;0;1783;0;333
7;2;0;1245;0;333
7;2;0;1783;0;333
5;3;0;338;0;333
6;3;0;1783;0;333
7;3;0;1246;0;333
7;3;0;626;0;333
5;4;0;338;0;333
7;4;0;629;0;333
5;5;0;627;0;333
6;5;0;629;0;333
7;5;0;629;0;333
5;6;0;629;0;333
6;6;0;629;0;333
7;6;0;629;0;333
